#Selection name: Partially_Includes_Tumor_Cells
#Area (µm^2): 4641531.53
Cell ID,Cluster,Transcripts,Area (µm^2)
ipnolemn-1,Cluster 6,0,35.56
ipnkhpil-1,Cluster 3,0,25.91
ipnpkccg-1,Cluster 3,0,32.75
ipnpijci-1,Cluster 3,0,32.96
fpendmgm-1,Cluster 2,0,76.57
ipnplomd-1,Cluster 6,0,134.92
fpemkfop-1,Cluster 2,0,38.01
fpemdngd-1,Cluster 2,0,99.44
fpbfaijh-1,Cluster 1,0,36.46
fpalacok-1,Cluster 1,0,25.19
fpbhjhlj-1,Cluster 2,0,131.02
fpakfehi-1,Cluster 1,0,31.64
fpbhhpbb-1,Cluster 1,0,164.28
fpbeoeop-1,Cluster 2,0,40.95
fpaemjkl-1,Cluster 2,0,114.24
fpalagnc-1,Cluster 2,0,39.91
fpbcobhj-1,Cluster 1,0,15.13
fpbjkopd-1,Cluster 2,0,63.50
fpbkanik-1,Cluster 2,0,118.38
fpbdcnek-1,Cluster 2,0,117.70
fpkcmjfo-1,Cluster 2,0,104.60
fobincck-1,Cluster 2,0,47.82
fobpabcn-1,Cluster 2,0,143.59
fpfdeklb-1,Cluster 1,0,20.40
fpeogken-1,Cluster 2,0,54.98
ognaalok-1,Cluster 1,0,59.76
foicnfhh-1,Cluster 2,0,321.12
fpeodmnl-1,Cluster 2,0,126.13
foidaafa-1,Cluster 2,0,59.19
ipngphpj-1,Cluster 6,0,68.82
fpfeicgi-1,Cluster 2,0,86.62
fpfailin-1,Cluster 1,0,54.47
ipnponid-1,Cluster 6,0,51.29
fpfamadl-1,Cluster 2,0,124.47
fpepdpbe-1,Cluster 6,0,35.24
ipoakhel-1,Cluster 7,0,25.14
gienaegf-1,Cluster 2,0,114.58
jblhnbaf-1,Cluster 1,0,26.12
gidegmpp-1,Cluster 2,0,58.39
jblfobfc-1,Cluster 6,0,36.19
fojgcgmf-1,Cluster 1,0,37.38
fojgfhcc-1,Cluster 1,0,33.76
ipnmefje-1,Cluster 6,0,80.53
jbldmmcb-1,Cluster 3,0,30.60
foipoaog-1,Cluster 1,0,28.63
fojgmdco-1,Cluster 1,0,35.18
foippoig-1,Cluster 2,0,101.10
foionhhd-1,Cluster 2,0,71.90
fojgaoaa-1,Cluster 2,0,50.92
fojfpali-1,Cluster 1,0,34.97
fojgkokd-1,Cluster 1,0,42.85
gidhmnmk-1,Cluster 2,0,59.23
jblhocac-1,Cluster 1,0,42.75
gidiekcg-1,Cluster 2,0,127.15
gidfpjff-1,Cluster 2,0,82.24
giednddh-1,Cluster 2,0,43.04
jbldkmea-1,Cluster 3,0,28.67
giehaaba-1,Cluster 2,0,86.87
gidagjmd-1,Cluster 2,0,125.89
gidjcnmj-1,Cluster 2,0,46.94
jbldhnpm-1,Cluster 3,0,25.36
jblgkaag-1,Cluster 1,0,15.14
jbldhhil-1,Cluster 1,0,14.59
jblgbnbo-1,Cluster 1,0,27.81
giekadnf-1,Cluster 2,0,105.66
ipnikaal-1,Cluster 3,0,36.74
giekgccp-1,Cluster 1,0,41.74
foibkfgb-1,Cluster 2,0,92.50
giekmngm-1,Cluster 1,0,54.68
jblipcji-1,Cluster 3,0,64.62
jblihehn-1,Cluster 1,0,28.51
jblimckg-1,Cluster 5,0,23.77
giejehlj-1,Cluster 1,0,34.78
jbldkonn-1,Cluster 3,0,29.58
gifdbhbe-1,Cluster 2,0,117.85
giejomhb-1,Cluster 2,0,31.97
ipnjmglp-1,Cluster 6,0,84.71
jblkekkf-1,Cluster 1,0,12.02
gifajnmk-1,Cluster 2,0,45.30
gielpgmb-1,Cluster 2,0,91.96
giemoiml-1,Cluster 2,0,38.27
gifanhnk-1,Cluster 1,0,17.34
gifbafpe-1,Cluster 2,0,38.08
jblnnmkk-1,Cluster 1,0,13.51
giegpoef-1,Cluster 2,0,56.64
jbllfamf-1,Cluster 1,0,5.89
gieicmca-1,Cluster 2,0,122.55
jblkkngi-1,Cluster 1,0,18.81
jblkofeh-1,Cluster 6,0,53.10
giejdkbd-1,Cluster 2,0,135.33
iplebgmb-1,Cluster 1,0,12.50
iplpjokn-1,Cluster 6,0,70.35
fpaieijo-1,Cluster 2,0,92.37
fpaemjlg-1,Cluster 2,0,71.34
fpaficln-1,Cluster 1,0,32.06
fpadkmha-1,Cluster 1,0,38.64
fpkefomb-1,Cluster 2,0,19.01
fpkeanjk-1,Cluster 1,0,28.74
fpkdkjfb-1,Cluster 2,0,43.12
fpkdhpdk-1,Cluster 2,0,55.50
fpkchgmd-1,Cluster 2,0,23.23
fpkadmhe-1,Cluster 1,0,21.20
fpkaiahp-1,Cluster 2,0,80.61
fpaimnmd-1,Cluster 1,0,19.88
fpkcgfji-1,Cluster 2,0,63.01
fpjpkppn-1,Cluster 2,0,67.07
iplmhaia-1,Cluster 3,0,45.22
ipmagkij-1,Cluster 6,0,54.52
ogmppbpa-1,Cluster 1,0,14.06
ogmoaogj-1,Cluster 6,0,14.67
iplnpimm-1,Cluster 1,0,6.92
iplpiaho-1,Cluster 3,0,17.45
fpalhgcf-1,Cluster 1,0,39.49
fpfaokdb-1,Cluster 2,0,87.05
iplpgnhd-1,Cluster 1,0,12.85
iplmmpdm-1,Cluster 3,0,42.42
fpallmkp-1,Cluster 2,0,76.51
fpajaolf-1,Cluster 2,0,98.50
jakbiiff-1,Cluster 1,0,11.62
jakhlmod-1,Cluster 3,0,18.43
fpgioddg-1,Cluster 1,0,22.73
jakihbko-1,Cluster 6,0,64.31
jakcjimc-1,Cluster 3,0,17.50
fpgihcmn-1,Cluster 2,0,54.09
fpgibmjb-1,Cluster 7,0,70.96
fpkghbbg-1,Cluster 1,0,22.80
fpkhhpml-1,Cluster 1,0,25.89
jakjiljc-1,Cluster 2,0,58.48
fpjpgoio-1,Cluster 2,0,82.78
jakhcigm-1,Cluster 1,0,23.74
jakgnhdn-1,Cluster 2,0,44.90
jakgmebf-1,Cluster 2,0,69.75
fpkfnmpi-1,Cluster 2,0,117.28
iplfhjpi-1,Cluster 1,0,29.24
iplemiap-1,Cluster 3,0,32.04
iplenmkh-1,Cluster 6,0,56.77
ipllhbem-1,Cluster 3,0,59.79
iploijcl-1,Cluster 6,0,63.01
iplhgjnf-1,Cluster 6,0,52.06
ipllnbem-1,Cluster 6,0,55.50
ipljooko-1,Cluster 6,0,38.38
iplhidli-1,Cluster 6,0,51.96
iplkmddo-1,Cluster 3,0,27.06
jakgjggo-1,Cluster 3,0,22.84
jakhmjam-1,Cluster 6,0,60.29
ghpphakm-1,Cluster 2,0,213.62
gifdcfjl-1,Cluster 2,0,118.16
ognkhbci-1,Cluster 1,0,28.38
gieglcok-1,Cluster 2,0,26.12
gieejmlj-1,Cluster 2,0,121.25
gibakofb-1,Cluster 2,0,59.68
giapbcnh-1,Cluster 2,0,71.04
ipnkblpm-1,Cluster 3,0,67.90
jbmglffm-1,Cluster 2,0,52.26
foidlnaf-1,Cluster 1,0,56.67
foidmjce-1,Cluster 2,0,104.51
gieeepel-1,Cluster 2,0,82.56
ipnhdlkh-1,Cluster 6,0,83.14
foifhcgn-1,Cluster 1,0,77.64
giapiejd-1,Cluster 2,0,133.04
giaefhli-1,Cluster 2,0,59.99
giaejole-1,Cluster 2,0,71.77
gifahpck-1,Cluster 6,0,29.41
ghpojbij-1,Cluster 1,0,53.64
giepiojf-1,Cluster 2,0,87.50
ghpogdgo-1,Cluster 1,0,34.07
jbmfbfed-1,Cluster 6,0,15.20
giepipbg-1,Cluster 2,0,114.93
ghpokkgm-1,Cluster 2,0,46.20
jbmgbdgc-1,Cluster 3,0,31.17
jbmfpeng-1,Cluster 1,0,13.11
gifcjdfa-1,Cluster 2,0,75.64
ghppapoi-1,Cluster 1,0,49.29
giefcgdn-1,Cluster 2,0,85.90
giamnhci-1,Cluster 2,0,81.71
jbmhecoa-1,Cluster 2,0,92.22
gibalkgo-1,Cluster 2,0,60.55
fpfkaehf-1,Cluster 1,0,50.00
foiemdkk-1,Cluster 2,0,100.33
jbmhhnif-1,Cluster 1,0,11.68
foifffch-1,Cluster 2,0,98.07
fpeihjla-1,Cluster 2,0,88.25
fohnaphk-1,Cluster 2,0,116.19
fohmomlo-1,Cluster 2,0,74.86
foibekaj-1,Cluster 2,0,68.28
fpejfaaa-1,Cluster 2,0,91.01
fohnlndg-1,Cluster 1,0,62.95
jbmfinfp-1,Cluster 2,0,42.96
ghpnicic-1,Cluster 2,0,120.89
jbmenckf-1,Cluster 1,0,13.20
ghpnilci-1,Cluster 2,0,87.95
ghppnefe-1,Cluster 1,0,28.75
ghpphlfa-1,Cluster 2,0,114.83
ghpolhbf-1,Cluster 2,0,102.42
giednoch-1,Cluster 2,0,20.30
gialdmii-1,Cluster 2,0,88.28
giakmdff-1,Cluster 2,0,102.15
jbmhckkk-1,Cluster 6,0,32.64
giamcolg-1,Cluster 2,0,73.16
jaolnecd-1,Cluster 6,0,36.12
gijjhgoe-1,Cluster 2,0,154.78
giklhdel-1,Cluster 1,0,31.86
gikldali-1,Cluster 2,0,124.89
gikljdjh-1,Cluster 1,0,24.88
gikmabgc-1,Cluster 2,0,51.10
gieacfci-1,Cluster 1,0,32.11
giepfeff-1,Cluster 2,0,59.50
giepejcc-1,Cluster 1,0,34.00
jblpcjck-1,Cluster 6,0,40.51
gidnidlm-1,Cluster 1,0,38.89
giebfdlg-1,Cluster 1,0,27.58
gieaefae-1,Cluster 2,0,37.06
gidnhaok-1,Cluster 1,0,18.05
giedifii-1,Cluster 2,0,123.42
gieaoiaj-1,Cluster 1,0,38.13
jaomijfk-1,Cluster 1,0,13.34
jbjohjee-1,Cluster 3,0,17.05
gihhgibn-1,Cluster 2,0,125.97
gijjbobl-1,Cluster 2,0,126.83
gikboked-1,Cluster 2,0,51.56
gijjmial-1,Cluster 2,0,117.76
jaokndgj-1,Cluster 2,0,59.04
gikdfagd-1,Cluster 2,0,77.00
gikbkjkp-1,Cluster 2,0,66.15
gikcjbbk-1,Cluster 2,0,167.72
gikjpaja-1,Cluster 1,0,18.72
gikjiinp-1,Cluster 2,0,64.79
gikjkeop-1,Cluster 1,0,39.58
giinimlj-1,Cluster 1,0,33.14
gikfoebe-1,Cluster 1,0,49.12
gikmlbnf-1,Cluster 2,0,140.21
gikobfnk-1,Cluster 1,0,58.02
gikgcpca-1,Cluster 2,0,72.64
gikokcip-1,Cluster 2,0,83.84
giepiaja-1,Cluster 1,0,57.52
gikjecob-1,Cluster 1,0,17.59
giembnhe-1,Cluster 2,0,118.42
gikniihd-1,Cluster 2,0,35.08
giknekdk-1,Cluster 2,0,107.65
gienlnaf-1,Cluster 2,0,89.32
giepgkab-1,Cluster 2,0,69.60
giemaoal-1,Cluster 1,0,41.79
gihkbgil-1,Cluster 2,0,52.80
giimchgc-1,Cluster 2,0,62.33
giinhmba-1,Cluster 2,0,103.08
gihlcbfc-1,Cluster 2,0,68.59
gihiodkd-1,Cluster 2,0,74.20
giinbjoj-1,Cluster 2,0,44.31
gijapgbo-1,Cluster 1,0,26.63
giimegdi-1,Cluster 1,0,33.34
giimnnno-1,Cluster 1,0,70.57
giioggpl-1,Cluster 1,0,30.00
fjampefd-1,Cluster 2,0,95.58
gililjfa-1,Cluster 2,0,105.44
giljadfo-1,Cluster 1,0,58.64
giljfknk-1,Cluster 2,0,54.10
gilhjiob-1,Cluster 2,0,150.16
jbmdhalk-1,Cluster 3,0,28.76
jbmckccc-1,Cluster 1,0,25.37
gilibecn-1,Cluster 2,0,56.90
gikdpcci-1,Cluster 2,0,85.00
jbmcecgm-1,Cluster 1,0,20.32
gilfndan-1,Cluster 2,0,103.75
gilijinc-1,Cluster 2,0,63.87
jbmbikfm-1,Cluster 6,0,25.12
jblpbhfg-1,Cluster 2,0,40.25
giemeaem-1,Cluster 2,0,113.84
ognmcoba-1,Cluster 3,0,32.46
gijbiedf-1,Cluster 2,0,26.08
jblojklk-1,Cluster 3,0,11.05
giinbkeh-1,Cluster 2,0,122.66
giinpmmo-1,Cluster 2,0,82.48
gilbipba-1,Cluster 2,0,153.43
gilkachg-1,Cluster 2,0,107.65
gilhcmfd-1,Cluster 2,0,137.90
gilbegim-1,Cluster 6,0,56.49
giaeplhf-1,Cluster 2,0,76.40
giafclpk-1,Cluster 1,0,69.86
giadeigg-1,Cluster 2,0,177.59
giaemnnh-1,Cluster 2,0,63.97
giaenfoh-1,Cluster 2,0,99.93
giafchaf-1,Cluster 2,0,35.46
gilfdpkb-1,Cluster 2,0,126.88
kbbemigf-1,Cluster 3,0,59.20
fpmaepcg-1,Cluster 1,0,68.55
gcdcpcpo-1,Cluster 2,0,32.55
geniabln-1,Cluster 2,0,48.76
gbpbgjci-1,Cluster 2,0,67.15
gemohjnd-1,Cluster 2,0,67.18
gempkbkd-1,Cluster 2,0,115.56
jgggfggi-1,Cluster 3,0,33.96
genafnhh-1,Cluster 6,0,29.23
gelkklep-1,Cluster 2,0,42.92
genbchac-1,Cluster 2,0,91.49
gelgdkln-1,Cluster 1,0,31.40
gemcoigo-1,Cluster 1,0,43.17
gelnliad-1,Cluster 2,0,44.08
gemajloh-1,Cluster 1,0,24.28
gemdbgco-1,Cluster 1,0,31.65
geloblok-1,Cluster 1,0,18.02
gelmjopf-1,Cluster 2,0,38.08
gelhfljg-1,Cluster 2,0,33.84
gemfaifi-1,Cluster 2,0,29.90
gbbahjgg-1,Cluster 2,0,82.35
jgghcbgf-1,Cluster 1,0,41.77
jggglbda-1,Cluster 3,0,29.52
gbpcbgpd-1,Cluster 1,0,26.41
jgghimge-1,Cluster 6,0,16.74
ogolicjd-1,Cluster 1,0,43.07
jgggipad-1,Cluster 6,0,36.34
jgghpmeh-1,Cluster 1,0,29.49
ogolgmgi-1,Cluster 3,0,20.03
gemobjfp-1,Cluster 2,0,35.98
jgggjjdb-1,Cluster 6,0,26.75
jgggiglm-1,Cluster 1,0,13.93
gemodeon-1,Cluster 1,0,30.80
gendnaei-1,Cluster 1,0,80.80
kabljooc-1,Cluster 3,0,39.58
geneejce-1,Cluster 1,0,40.96
kabocdhp-1,Cluster 3,0,57.22
jemjbgfg-1,Cluster 6,0,54.11
kabmfdpl-1,Cluster 6,0,64.84
jemiipfc-1,Cluster 3,0,50.87
gennngip-1,Cluster 1,0,33.62
jemipgom-1,Cluster 1,0,10.23
kablnflh-1,Cluster 3,0,34.57
kabnidcj-1,Cluster 3,0,27.39
gelgfcdf-1,Cluster 1,0,41.45
kabnlibk-1,Cluster 1,0,45.04
kabnnffd-1,Cluster 6,0,15.25
gbpdfeac-1,Cluster 2,0,46.86
gbpcijam-1,Cluster 2,0,92.94
gbpgonlk-1,Cluster 1,0,27.68
genhkkgh-1,Cluster 1,0,62.11
gbpjciij-1,Cluster 1,0,71.77
gbpkcicd-1,Cluster 2,0,34.99
gbpjkbja-1,Cluster 2,0,73.98
gbplaipf-1,Cluster 1,0,22.49
gengdhdh-1,Cluster 2,0,62.11
genfagkg-1,Cluster 2,0,82.66
genhkmcp-1,Cluster 1,0,16.27
gengncmf-1,Cluster 1,0,19.26
gemnhmpf-1,Cluster 2,0,51.74
gbpanmhe-1,Cluster 2,0,87.44
gcbjijpd-1,Cluster 2,0,46.35
jgejcapa-1,Cluster 3,0,27.44
jgehkdap-1,Cluster 1,0,11.92
gcbhjoip-1,Cluster 1,0,35.24
gcbianci-1,Cluster 2,0,19.20
jggkmfkm-1,Cluster 3,0,19.63
gbpapdpl-1,Cluster 1,0,42.40
gbpdobho-1,Cluster 1,0,40.36
jgeioloa-1,Cluster 2,0,42.40
gbpdpgnd-1,Cluster 2,0,31.45
jgglamnp-1,Cluster 1,0,12.46
gcbjpmpf-1,Cluster 2,0,46.56
gcbkjldn-1,Cluster 2,0,53.12
gbacdcje-1,Cluster 2,0,152.94
gbdegkdg-1,Cluster 2,0,40.28
gccighkf-1,Cluster 2,0,102.06
gccimhln-1,Cluster 1,0,26.80
gcakfmed-1,Cluster 2,0,55.45
gcakpdpk-1,Cluster 2,0,115.31
gcaknlhi-1,Cluster 2,0,89.98
gcbegmfb-1,Cluster 1,0,30.39
gcbdfdmm-1,Cluster 1,0,38.58
gcainagi-1,Cluster 2,0,75.55
gcaldglg-1,Cluster 2,0,45.23
gcaibffo-1,Cluster 2,0,64.49
gcaigjbm-1,Cluster 2,0,57.55
gcajgpmg-1,Cluster 2,0,53.33
gcbgnbeh-1,Cluster 6,0,41.14
gcbloamf-1,Cluster 2,0,81.94
kakdpnbg-1,Cluster 2,0,43.56
gcbmhpeg-1,Cluster 1,0,37.21
gbomidoo-1,Cluster 1,0,36.10
kakdobgf-1,Cluster 6,0,23.01
gbommibd-1,Cluster 2,0,76.56
kakdbelj-1,Cluster 1,0,22.80
kakclkep-1,Cluster 1,0,25.13
gboppngl-1,Cluster 2,0,23.97
gcbmboad-1,Cluster 2,0,74.45
gboninig-1,Cluster 1,0,32.37
gcbifpoi-1,Cluster 2,0,39.09
gbpampgj-1,Cluster 2,0,80.64
gcbddfed-1,Cluster 2,0,59.57
jgehfnef-1,Cluster 6,0,33.85
gcbcncdl-1,Cluster 2,0,101.48
gccgdnaf-1,Cluster 2,0,57.12
gcapedij-1,Cluster 2,0,97.36
gcapbofb-1,Cluster 2,0,66.98
gcbffpje-1,Cluster 1,0,35.15
gcbfajff-1,Cluster 2,0,107.95
gcbdjcgj-1,Cluster 1,0,23.63
gcbenkgb-1,Cluster 2,0,65.69
gcahmekm-1,Cluster 2,0,60.08
gcbfamdc-1,Cluster 2,0,99.18
gbooejpn-1,Cluster 1,0,23.36
kabkdcld-1,Cluster 1,0,16.98
gengbkkm-1,Cluster 1,0,51.98
kabkhclo-1,Cluster 1,0,15.46
geniekcp-1,Cluster 2,0,39.29
genhoopc-1,Cluster 2,0,64.86
gendgmcf-1,Cluster 1,0,35.13
genialak-1,Cluster 2,0,67.26
genifpik-1,Cluster 1,0,57.38
genokmod-1,Cluster 1,0,49.36
genmkmla-1,Cluster 1,0,27.61
genkjfah-1,Cluster 1,0,48.88
kaboadcp-1,Cluster 1,0,51.14
genlpiel-1,Cluster 1,0,69.42
kabokfgb-1,Cluster 1,0,22.90
genklbab-1,Cluster 2,0,89.02
gbpiocng-1,Cluster 2,0,42.04
gbologoa-1,Cluster 1,0,32.47
gbolncpf-1,Cluster 1,0,47.41
gbpgcohk-1,Cluster 2,0,46.93
gbomgoba-1,Cluster 1,0,19.46
gbomolhd-1,Cluster 6,0,99.19
gbpfeone-1,Cluster 2,0,72.49
gboofakl-1,Cluster 1,0,36.16
kacbhfhm-1,Cluster 1,0,18.11
gbpgknaf-1,Cluster 1,0,55.76
gencoiim-1,Cluster 1,0,53.14
gbplhmib-1,Cluster 2,0,99.35
gendledf-1,Cluster 1,0,53.69
gcaagpnl-1,Cluster 2,0,35.06
kakbdbmp-1,Cluster 6,0,45.89
kacbgikl-1,Cluster 1,0,36.26
kacefhcp-1,Cluster 3,0,32.55
kacedfbc-1,Cluster 1,0,35.67
kacedllg-1,Cluster 3,0,18.62
gelfocjf-1,Cluster 3,0,47.46
gekpbapk-1,Cluster 2,0,35.46
gelcnmdd-1,Cluster 2,0,141.59
gelcgiip-1,Cluster 1,0,42.90
gelbggii-1,Cluster 2,0,41.91
gekoknjb-1,Cluster 2,0,77.08
gelacadj-1,Cluster 2,0,80.43
gelfdnei-1,Cluster 2,0,78.47
kaloajdn-1,Cluster 3,0,41.86
gbpmechb-1,Cluster 2,0,61.20
kacdmbfd-1,Cluster 1,0,31.00
gbomcoij-1,Cluster 3,0,54.16
kacdckie-1,Cluster 1,0,27.85
gbpniojl-1,Cluster 1,0,27.36
kabpikob-1,Cluster 1,0,11.29
gbplmlpm-1,Cluster 2,0,92.21
kacdbmfl-1,Cluster 6,0,31.31
gcaagngj-1,Cluster 2,0,49.19
gbpppnic-1,Cluster 1,0,34.70
gcaagljj-1,Cluster 2,0,39.04
kacbnacg-1,Cluster 1,0,24.21
kakbmamo-1,Cluster 1,0,26.78
gcacobel-1,Cluster 2,0,66.40
gbopigdo-1,Cluster 2,0,99.98
gcbfpnfg-1,Cluster 2,0,57.88
gcacpcdp-1,Cluster 1,0,75.14
gbomoaab-1,Cluster 1,0,43.41
gcagbbod-1,Cluster 1,0,108.30
kakeoljd-1,Cluster 1,0,15.91
gcacimop-1,Cluster 1,0,39.73
gcbheahj-1,Cluster 2,0,75.83
gbopenjg-1,Cluster 1,0,40.55
gbophfde-1,Cluster 1,0,36.54
gboocebn-1,Cluster 1,0,29.37
gbopombc-1,Cluster 2,0,56.17
gbonnmfj-1,Cluster 1,0,41.56
gccgdiad-1,Cluster 1,0,30.18
kakpkbbk-1,Cluster 6,0,45.61
gcdcfhlm-1,Cluster 1,0,19.69
gcacdlha-1,Cluster 2,0,75.69
gcadkoha-1,Cluster 2,0,60.95
kakolfjb-1,Cluster 1,0,23.62
gcabllga-1,Cluster 2,0,109.84
gcdamemp-1,Cluster 2,0,54.84
gcddcdfm-1,Cluster 2,0,53.06
gcadmodn-1,Cluster 1,0,27.84
gcaeelki-1,Cluster 2,0,94.90
gccpnfbm-1,Cluster 1,0,51.57
gcaofklk-1,Cluster 2,0,90.22
kakjggcb-1,Cluster 6,0,21.85
kakjaddm-1,Cluster 1,0,22.33
gaeiokan-1,Cluster 1,0,63.40
gaejjphi-1,Cluster 2,0,111.89
gbojfmfh-1,Cluster 1,0,44.15
kakgdmof-1,Cluster 1,0,24.00
kakdphhl-1,Cluster 3,0,60.50
kakbjpjf-1,Cluster 1,0,34.45
gcaheidl-1,Cluster 2,0,63.02
gbojgjnb-1,Cluster 2,0,84.40
gcafjkll-1,Cluster 1,0,44.26
kalocflg-1,Cluster 3,0,80.51
gaeimplg-1,Cluster 1,0,24.20
kakgcafd-1,Cluster 6,0,15.84
kaknfmbl-1,Cluster 6,0,66.25
kakjoabd-1,Cluster 3,0,36.79
gcabeioj-1,Cluster 1,0,55.80
kajhmpmg-1,Cluster 1,0,27.02
gcacgeea-1,Cluster 1,0,73.26
kalaadah-1,Cluster 3,0,69.33
gcdcncaj-1,Cluster 1,0,59.03
kajigocl-1,Cluster 3,0,23.12
kalafooh-1,Cluster 3,0,48.19
kakjjglo-1,Cluster 3,0,17.85
kaknakkl-1,Cluster 6,0,58.51
gcafgpcf-1,Cluster 2,0,63.57
gbfdjhcc-1,Cluster 1,0,60.00
gbeofaka-1,Cluster 2,0,91.72
jgkcghoe-1,Cluster 6,0,8.32
gbnfdgie-1,Cluster 2,0,32.61
gdahgadh-1,Cluster 1,0,33.93
gdahddgf-1,Cluster 2,0,99.77
gdaheiai-1,Cluster 2,0,60.74
gdahlpcj-1,Cluster 1,0,29.28
gcchoiak-1,Cluster 2,0,40.25
gcchmomk-1,Cluster 2,0,113.14
gdaelefm-1,Cluster 2,0,115.02
gbcoppgi-1,Cluster 2,0,56.83
gcchhikn-1,Cluster 2,0,91.10
gbcpoaib-1,Cluster 2,0,106.00
gdafmaci-1,Cluster 2,0,41.83
gdagjfdf-1,Cluster 1,0,37.46
gdafjppn-1,Cluster 2,0,40.12
jgklmajk-1,Cluster 2,0,27.94
gbngcjpl-1,Cluster 2,0,74.06
jahomidg-1,Cluster 2,0,28.27
gbnimega-1,Cluster 2,0,40.29
jgkmimid-1,Cluster 1,0,13.16
gbnihgmf-1,Cluster 2,0,38.91
gbnjhfoe-1,Cluster 1,0,26.72
gbepelhh-1,Cluster 2,0,95.47
jgkjmifa-1,Cluster 3,0,32.18
gbnjfole-1,Cluster 2,0,33.23
gbnefomf-1,Cluster 1,0,32.68
jgklimco-1,Cluster 1,0,12.05
gdahebga-1,Cluster 2,0,92.80
gdaccojn-1,Cluster 2,0,46.29
kajndhga-1,Cluster 1,0,8.21
gdamaidf-1,Cluster 1,0,37.96
gdagogad-1,Cluster 2,0,54.33
gdacanpn-1,Cluster 2,0,59.19
kajmnapi-1,Cluster 2,0,25.59
ohbmhima-1,Cluster 1,0,37.79
gccncgcb-1,Cluster 7,0,42.97
gcclkopk-1,Cluster 2,0,142.49
jgkehnml-1,Cluster 1,0,18.15
gcclbpfk-1,Cluster 2,0,146.14
gcchaojc-1,Cluster 2,0,50.65
kaknmifn-1,Cluster 1,0,10.87
gccgbepf-1,Cluster 2,0,52.46
gbfanado-1,Cluster 2,0,58.10
gbeoidni-1,Cluster 2,0,38.75
gbfheooc-1,Cluster 1,0,125.31
gbfaccck-1,Cluster 2,0,49.74
gbfebgen-1,Cluster 1,0,17.95
gbepaabm-1,Cluster 2,0,94.68
gbfdnggo-1,Cluster 2,0,70.45
gbfgaaak-1,Cluster 2,0,31.59
gbfghdoi-1,Cluster 2,0,107.50
gbfbkhfe-1,Cluster 2,0,12.97
gdaeelhd-1,Cluster 6,0,113.76
gbfbdpcn-1,Cluster 2,0,35.54
gbfbmehj-1,Cluster 2,0,35.19
jaibjaeg-1,Cluster 1,0,22.03
fplciaeo-1,Cluster 2,0,54.17
fplbipip-1,Cluster 2,0,67.82
jaibpfpe-1,Cluster 3,0,56.97
fpkokcej-1,Cluster 1,0,53.27
jahopani-1,Cluster 6,0,35.27
fpladkdd-1,Cluster 1,0,52.68
jaibfifj-1,Cluster 3,0,26.48
gbndfnlo-1,Cluster 2,0,43.32
gbneapbm-1,Cluster 1,0,12.43
gbnedphb-1,Cluster 1,0,38.63
jahonefk-1,Cluster 1,0,46.21
jahnhehg-1,Cluster 1,0,40.40
gbeohggn-1,Cluster 2,0,80.25
fplapfeo-1,Cluster 2,0,91.94
fpkldibg-1,Cluster 2,0,114.56
fpkmpbap-1,Cluster 2,0,73.28
fpkneblh-1,Cluster 2,0,58.08
fpknhmni-1,Cluster 2,0,110.41
jahgdkhf-1,Cluster 2,0,82.58
fpkkgmha-1,Cluster 2,0,94.82
fpknlkgm-1,Cluster 2,0,50.18
fpklhdkm-1,Cluster 2,0,30.99
fpkmplfp-1,Cluster 1,0,25.54
fpkocdeh-1,Cluster 1,0,31.59
fpkoeelp-1,Cluster 1,0,33.96
fpknjdfk-1,Cluster 2,0,57.22
jaibfkfa-1,Cluster 1,0,13.67
kajnimpm-1,Cluster 3,0,32.93
kbakjdhn-1,Cluster 6,0,35.73
fplbillc-1,Cluster 1,0,44.05
jahmbenm-1,Cluster 3,0,53.29
fpldokpd-1,Cluster 1,0,60.22
jahngcpi-1,Cluster 1,0,14.83
kbbaecde-1,Cluster 6,0,88.33
jahmodpm-1,Cluster 2,0,50.58
jahmioig-1,Cluster 6,0,78.56
kbbamddg-1,Cluster 1,0,34.77
kbbafaee-1,Cluster 1,0,41.76
kbaofnkf-1,Cluster 3,0,29.08
kbangodh-1,Cluster 3,0,33.89
gbeoobcl-1,Cluster 2,0,61.83
fpmkiohi-1,Cluster 2,0,89.47
jahdogam-1,Cluster 1,0,31.63
kbamkepd-1,Cluster 3,0,36.97
kbalfoif-1,Cluster 1,0,36.72
jaicbdkh-1,Cluster 2,0,18.74
fpljjdhn-1,Cluster 1,0,60.88
kbaljkjn-1,Cluster 1,0,20.72
fplgfmbn-1,Cluster 1,0,48.73
fplhiaib-1,Cluster 1,0,51.22
fpkjmnjj-1,Cluster 2,0,78.81
kbakmjnl-1,Cluster 3,0,71.82
fpljhfpl-1,Cluster 1,0,39.94
gbfejkjk-1,Cluster 1,0,62.74
gcddegik-1,Cluster 2,0,77.69
gdabldcl-1,Cluster 1,0,33.02
gdaknnbm-1,Cluster 2,0,55.77
gdalncch-1,Cluster 1,0,27.16
gdakgeid-1,Cluster 3,0,20.27
gdanegcp-1,Cluster 1,0,27.60
gdamajmf-1,Cluster 2,0,89.26
gdamhnao-1,Cluster 2,0,26.99
gdancapn-1,Cluster 2,0,64.46
gcdfadfh-1,Cluster 2,0,52.18
gccgiapc-1,Cluster 2,0,69.50
gcdfgkdi-1,Cluster 1,0,29.60
