#Selection name: Tumor_Enriched_Region
#Area (µm^2): 4970421.02
Cell ID,Cluster,Transcripts,Area (µm^2)
ljholoaj-1,Cluster 4,0,78.84
likfihjl-1,Cluster 3,0,28.42
ljhpolcn-1,Cluster 3,0,26.74
liklepgk-1,Cluster 7,0,38.33
lkbjhepk-1,Cluster 1,0,38.20
amkifiob-1,Cluster 4,0,112.02
amjeplnc-1,Cluster 1,0,27.83
amkjcenj-1,Cluster 4,0,187.76
lkanopln-1,Cluster 4,0,116.18
lkdookcc-1,Cluster 3,0,21.74
lkbkoldb-1,Cluster 3,0,25.83
lkbnbjel-1,Cluster 7,0,28.46
amkihbff-1,Cluster 4,0,59.84
lkdpbnng-1,Cluster 6,0,33.42
amkgelfn-1,Cluster 4,0,106.45
lkapcnfc-1,Cluster 4,0,96.99
likgacpb-1,Cluster 3,0,32.58
lkblpknj-1,Cluster 3,0,50.61
amkdegdd-1,Cluster 1,0,43.56
lkaknmag-1,Cluster 7,0,45.07
lkanhden-1,Cluster 1,0,23.62
lkaklgof-1,Cluster 7,0,16.21
likfojdi-1,Cluster 5,0,69.23
amhmdnck-1,Cluster 1,0,40.45
amhkokbp-1,Cluster 1,0,71.73
likdnpjm-1,Cluster 4,0,82.98
lkanaklh-1,Cluster 3,0,52.46
amhlopca-1,Cluster 4,0,67.98
lkaklemn-1,Cluster 3,0,75.58
amhleeai-1,Cluster 1,0,60.48
liklpghn-1,Cluster 5,0,47.99
amkdoefd-1,Cluster 4,0,28.39
amkebbnj-1,Cluster 4,0,116.14
amkdeaae-1,Cluster 4,0,51.93
lilfpbfi-1,Cluster 4,0,44.79
ohhfnmdc-1,Cluster 1,0,35.50
lilgnffn-1,Cluster 3,0,33.55
lillafeh-1,Cluster 7,0,61.41
ohhfodpd-1,Cluster 1,0,14.98
lilialac-1,Cluster 1,0,21.61
liljbcgb-1,Cluster 1,0,60.94
lilhjcee-1,Cluster 1,0,38.62
lilifclp-1,Cluster 3,0,54.90
linencbh-1,Cluster 3,0,27.91
amjeedef-1,Cluster 4,0,109.66
loijcghf-1,Cluster 1,0,31.77
loihdapc-1,Cluster 3,0,72.22
logjbeno-1,Cluster 1,0,25.77
logidhpi-1,Cluster 1,0,25.94
logknpab-1,Cluster 5,0,78.29
logejemn-1,Cluster 1,0,7.52
loeplkpo-1,Cluster 4,0,219.93
amjfdlen-1,Cluster 4,0,261.90
loenjife-1,Cluster 4,0,118.63
ampgkacl-1,Cluster 1,0,53.90
amjglpfp-1,Cluster 4,0,176.66
loeoncie-1,Cluster 3,0,42.46
lilfmlli-1,Cluster 4,0,66.40
logeobem-1,Cluster 4,0,65.68
ohilcfej-1,Cluster 1,0,23.82
loibgglk-1,Cluster 7,0,15.73
lohlgakn-1,Cluster 3,0,80.23
loigjcoa-1,Cluster 1,0,16.00
lohnobpn-1,Cluster 1,0,48.95
loigignn-1,Cluster 3,0,18.44
loiaenmf-1,Cluster 6,0,28.91
loiceehf-1,Cluster 3,0,32.81
loicaegf-1,Cluster 4,0,54.06
loibcaog-1,Cluster 3,0,23.93
lohplffb-1,Cluster 7,0,22.59
lohcocam-1,Cluster 1,0,62.89
loigmlld-1,Cluster 1,0,8.17
logldffm-1,Cluster 4,0,57.01
loglpgea-1,Cluster 4,0,86.25
logmfioh-1,Cluster 1,0,44.87
loijjcai-1,Cluster 1,0,60.13
loilmanh-1,Cluster 3,0,93.93
logghegk-1,Cluster 5,0,24.71
loijhhel-1,Cluster 3,0,31.00
loilopjj-1,Cluster 7,0,21.46
logcejmh-1,Cluster 7,0,42.17
loencgik-1,Cluster 3,0,105.46
lofaaopa-1,Cluster 3,0,35.54
loeopjde-1,Cluster 3,0,28.18
lilhgcbb-1,Cluster 1,0,51.55
logcdnjk-1,Cluster 3,0,116.98
bblpjibn-1,Cluster 4,0,66.10
loifjfcd-1,Cluster 4,0,80.84
bbmcphpd-1,Cluster 1,0,85.76
bbmeeffi-1,Cluster 4,0,67.71
bblppoin-1,Cluster 4,0,23.78
bblppioc-1,Cluster 4,0,42.40
bbmejpgi-1,Cluster 1,0,51.98
lognnlkc-1,Cluster 1,0,20.97
logofpne-1,Cluster 1,0,21.44
logpalje-1,Cluster 1,0,19.18
logmjlke-1,Cluster 3,0,34.64
lognlcdi-1,Cluster 4,0,85.39
loemdlfl-1,Cluster 3,0,54.20
lofcddph-1,Cluster 7,0,21.31
linhdogn-1,Cluster 3,0,44.64
linkfdbg-1,Cluster 3,0,57.43
linhbamc-1,Cluster 5,0,94.48
linnjbge-1,Cluster 5,0,121.93
linnjakd-1,Cluster 5,0,84.06
likdflhn-1,Cluster 5,0,79.31
likfoohi-1,Cluster 5,0,121.46
likmcfli-1,Cluster 3,0,25.74
linmddnh-1,Cluster 3,0,16.21
linhcaed-1,Cluster 3,0,59.59
likilmgj-1,Cluster 5,0,66.37
lineloli-1,Cluster 3,0,64.66
liklcgci-1,Cluster 5,0,67.79
likmcobn-1,Cluster 3,0,54.83
lofapljk-1,Cluster 3,0,51.85
lilmpjpp-1,Cluster 3,0,63.54
lofaghbd-1,Cluster 5,0,23.00
liljldcm-1,Cluster 5,0,37.02
lilmppch-1,Cluster 3,0,46.15
lilmjlhk-1,Cluster 5,0,37.16
lilkihem-1,Cluster 7,0,43.79
lilokagg-1,Cluster 5,0,71.94
lilnldga-1,Cluster 7,0,49.90
lilndcoo-1,Cluster 3,0,40.01
ampebodj-1,Cluster 3,0,37.01
ampdelff-1,Cluster 7,0,44.16
lilmcjnj-1,Cluster 1,0,24.28
linmheij-1,Cluster 1,0,13.66
linnhmbi-1,Cluster 3,0,100.94
linnmeae-1,Cluster 1,0,30.55
likcapak-1,Cluster 5,0,107.19
likikeed-1,Cluster 5,0,109.39
likingll-1,Cluster 5,0,76.96
linocdhm-1,Cluster 3,0,58.52
linogdmb-1,Cluster 5,0,88.04
liknmghk-1,Cluster 3,0,113.71
likdjlao-1,Cluster 5,0,75.23
liknodcf-1,Cluster 5,0,84.07
likmeoip-1,Cluster 5,0,121.42
likmkeie-1,Cluster 5,0,127.36
likneacp-1,Cluster 5,0,58.88
lilkbejf-1,Cluster 3,0,70.55
lolkejen-1,Cluster 3,0,49.09
loligfbk-1,Cluster 1,0,69.24
liljdphe-1,Cluster 3,0,89.22
liljnoml-1,Cluster 1,0,29.92
lilnjpcm-1,Cluster 3,0,106.81
lilpfgkj-1,Cluster 3,0,26.71
lilpfobi-1,Cluster 3,0,66.77
lilondio-1,Cluster 3,0,62.97
linjknad-1,Cluster 5,0,47.56
liniebbp-1,Cluster 3,0,51.95
linmchbh-1,Cluster 5,0,30.27
lofdijcp-1,Cluster 3,0,72.57
bbmaloac-1,Cluster 1,0,33.12
bbmanaep-1,Cluster 4,0,97.54
loigbeei-1,Cluster 5,0,13.67
lolbannm-1,Cluster 1,0,14.52
lofpcfln-1,Cluster 3,0,17.90
lolblkpa-1,Cluster 3,0,42.48
logcifcg-1,Cluster 1,0,30.67
loephaao-1,Cluster 3,0,19.55
loigegpk-1,Cluster 1,0,50.61
lofaabfm-1,Cluster 1,0,53.44
loeomccc-1,Cluster 5,0,86.47
lolanebh-1,Cluster 3,0,19.27
logchimj-1,Cluster 3,0,46.05
lofchfaf-1,Cluster 3,0,63.93
logkogcb-1,Cluster 6,0,57.95
lomncnho-1,Cluster 6,0,73.27
bbmkbkki-1,Cluster 4,0,112.87
loglobld-1,Cluster 4,0,34.43
bbmggnbo-1,Cluster 4,0,22.03
lomlgeib-1,Cluster 1,0,36.58
bbmgpnci-1,Cluster 4,0,47.42
bbmhipnh-1,Cluster 4,0,40.14
bbmcpfkb-1,Cluster 4,0,113.39
bbmakljj-1,Cluster 4,0,101.93
lomlnheo-1,Cluster 4,0,86.03
bbmbfjdg-1,Cluster 4,0,126.31
bbmbbnlg-1,Cluster 4,0,76.94
loijeale-1,Cluster 3,0,59.44
loijghie-1,Cluster 1,0,27.51
loknbecd-1,Cluster 3,0,62.30
lokmkbfk-1,Cluster 1,0,32.98
lolbdahi-1,Cluster 1,0,16.32
lokkmgkk-1,Cluster 5,0,89.37
lokpncfn-1,Cluster 1,0,26.49
lokogiba-1,Cluster 1,0,78.44
lofbgipn-1,Cluster 3,0,44.66
loekiggl-1,Cluster 3,0,72.58
lokpgfjb-1,Cluster 3,0,47.56
lolboipo-1,Cluster 3,0,67.50
loeljeoe-1,Cluster 3,0,49.30
lollpjik-1,Cluster 1,0,41.57
lomljejg-1,Cluster 5,0,54.15
bbmkmknd-1,Cluster 4,0,131.22
lomklnap-1,Cluster 3,0,31.80
bbmfekpe-1,Cluster 4,0,166.07
lomejklm-1,Cluster 1,0,16.37
lomeicdk-1,Cluster 5,0,41.61
lomehcda-1,Cluster 5,0,82.79
bbncjgog-1,Cluster 4,0,121.43
lommdmfc-1,Cluster 3,0,23.50
lomobdbl-1,Cluster 5,0,84.15
lompgnef-1,Cluster 1,0,41.64
ohilfoee-1,Cluster 1,0,91.34
mcgnclin-1,Cluster 3,0,36.05
mbjoejhn-1,Cluster 4,0,67.94
bbkchcdg-1,Cluster 4,0,140.40
anaebcbd-1,Cluster 4,0,80.51
anadmmai-1,Cluster 4,0,80.74
anaelepn-1,Cluster 4,0,117.19
ampinlgd-1,Cluster 4,0,151.59
bbnfbmhk-1,Cluster 4,0,135.53
ampklfac-1,Cluster 4,0,46.64
loibmjen-1,Cluster 3,0,19.50
loifdgog-1,Cluster 4,0,78.03
ampkeolk-1,Cluster 4,0,15.52
bblpdcod-1,Cluster 4,0,82.03
bbnfmooe-1,Cluster 4,0,142.02
bbngabab-1,Cluster 4,0,98.24
ampjmobe-1,Cluster 4,0,119.34
logpbgdb-1,Cluster 3,0,40.34
anafjnig-1,Cluster 4,0,63.23
mbjnhpgd-1,Cluster 3,0,97.96
mbjnnoci-1,Cluster 4,0,139.50
lohoonbf-1,Cluster 7,0,30.13
mbkchkfk-1,Cluster 4,0,42.95
mbjnnlil-1,Cluster 3,0,50.06
bbkbblmh-1,Cluster 4,0,31.15
bbkcadmp-1,Cluster 6,0,117.01
mbkdljck-1,Cluster 4,0,126.44
bbkcchme-1,Cluster 4,0,168.54
bbkbamdp-1,Cluster 4,0,102.41
bbkdffbf-1,Cluster 4,0,105.40
bbldamoa-1,Cluster 4,0,63.03
bblijfei-1,Cluster 4,0,60.81
bbmmonld-1,Cluster 4,0,51.38
loidlakk-1,Cluster 4,0,56.78
bbldedod-1,Cluster 4,0,89.73
bbnfgjjo-1,Cluster 4,0,76.05
bbmmggme-1,Cluster 4,0,81.91
bbngbgog-1,Cluster 4,0,77.40
bbngloeg-1,Cluster 4,0,124.86
lohpijmf-1,Cluster 4,0,21.08
bbmleldc-1,Cluster 4,0,41.24
bbngoflm-1,Cluster 4,0,143.18
bbmoamhp-1,Cluster 4,0,103.27
bblcgjem-1,Cluster 4,0,89.80
bbmaeiol-1,Cluster 4,0,77.37
bbnollal-1,Cluster 4,0,53.31
bbjmmncd-1,Cluster 4,0,103.41
mbkdolid-1,Cluster 4,0,76.92
bbkbiocj-1,Cluster 4,0,78.52
bbldhcgg-1,Cluster 4,0,42.75
bbnpemcm-1,Cluster 4,0,65.77
bbliimom-1,Cluster 4,0,57.38
bbkamakl-1,Cluster 4,0,94.30
bbocacnj-1,Cluster 4,0,30.55
bbkcckam-1,Cluster 4,0,67.09
bblejefo-1,Cluster 4,0,150.59
bblhninj-1,Cluster 4,0,110.82
bbobjeoe-1,Cluster 4,0,59.48
mbfpomli-1,Cluster 3,0,51.62
mbfmdigf-1,Cluster 5,0,31.36
lpnelmji-1,Cluster 5,0,77.81
lpmpacon-1,Cluster 5,0,50.46
lpnaelgn-1,Cluster 5,0,16.28
mbffkbdh-1,Cluster 6,0,82.41
mbfgalnh-1,Cluster 6,0,76.00
bbjcolpg-1,Cluster 4,0,44.62
bbjbpfid-1,Cluster 4,0,105.24
bbjodbod-1,Cluster 4,0,90.04
mbjjkbdl-1,Cluster 4,0,80.75
bbjniecj-1,Cluster 4,0,72.46
bbimdijd-1,Cluster 4,0,57.37
bbjobkdg-1,Cluster 4,0,130.71
mbjjlhnh-1,Cluster 4,0,103.22
lpmohmcb-1,Cluster 5,0,74.46
lpnfmjah-1,Cluster 7,0,48.68
lpnhabkb-1,Cluster 5,0,34.45
lpngclfd-1,Cluster 5,0,110.26
lpngdofp-1,Cluster 5,0,60.72
lpmopafo-1,Cluster 5,0,67.59
lpnglfnb-1,Cluster 5,0,38.98
lpngbiob-1,Cluster 7,0,67.17
lpmmhppj-1,Cluster 5,0,57.95
mbfkninh-1,Cluster 5,0,69.26
mbflcmli-1,Cluster 5,0,67.37
lpnbmlld-1,Cluster 3,0,10.97
lpnfenpk-1,Cluster 3,0,33.54
bbjddemf-1,Cluster 4,0,142.27
bbikjlea-1,Cluster 4,0,63.70
bbjeiapf-1,Cluster 4,0,37.09
bbjanojj-1,Cluster 4,0,33.43
bbjeehdf-1,Cluster 4,0,105.20
bbhnhlgm-1,Cluster 4,0,79.43
bbiamcah-1,Cluster 4,0,39.18
bbiocgdl-1,Cluster 4,0,48.82
bbjohgjh-1,Cluster 4,0,31.81
bbiniega-1,Cluster 4,0,96.29
bbhofkdl-1,Cluster 4,0,100.53
bbhnlkoj-1,Cluster 4,0,43.56
bbhmjcao-1,Cluster 4,0,118.60
bbinoccp-1,Cluster 4,0,22.53
mbfpilpn-1,Cluster 5,0,65.76
maockibm-1,Cluster 3,0,63.91
maofafoe-1,Cluster 1,0,71.72
mcgmbgfd-1,Cluster 5,0,53.62
mbfighgb-1,Cluster 1,0,73.90
mbgaddnm-1,Cluster 3,0,37.62
maofdebp-1,Cluster 4,0,79.22
mbfeoakm-1,Cluster 3,0,86.16
mbfebdgg-1,Cluster 4,0,33.86
mbfepgde-1,Cluster 4,0,54.35
mbfflfof-1,Cluster 4,0,47.70
mbfgkdfh-1,Cluster 4,0,61.72
bbionjmf-1,Cluster 4,0,117.04
bbnbnjpe-1,Cluster 4,0,58.86
mbkddffe-1,Cluster 4,0,11.84
bblaklam-1,Cluster 4,0,29.40
bbkoejpa-1,Cluster 4,0,49.92
bbkoehla-1,Cluster 4,0,53.69
bblimekc-1,Cluster 4,0,88.63
bbmlnmpo-1,Cluster 4,0,111.22
bbmldhaj-1,Cluster 4,0,23.12
bbmlnobp-1,Cluster 4,0,28.53
bbnjnphg-1,Cluster 4,0,23.55
bbnbclcj-1,Cluster 4,0,16.45
bbmpblgk-1,Cluster 4,0,45.77
bbmnngbi-1,Cluster 4,0,80.19
bbmoabmc-1,Cluster 4,0,20.54
bbmnfdpk-1,Cluster 4,0,127.59
bbjmbffn-1,Cluster 4,0,87.02
bbnnenjk-1,Cluster 4,0,19.02
bbnnknnd-1,Cluster 4,0,13.79
bbnogaki-1,Cluster 4,0,89.60
bbnnepbg-1,Cluster 4,0,29.53
bbjlnnio-1,Cluster 4,0,78.03
bbnnedlo-1,Cluster 4,0,24.33
bbiaikgp-1,Cluster 4,0,32.02
bbjlgacn-1,Cluster 4,0,50.20
bbhpkcja-1,Cluster 4,0,56.29
bbnnkhij-1,Cluster 4,0,41.51
bbnpjcfa-1,Cluster 4,0,76.15
bbhpjpjm-1,Cluster 4,0,270.81
bblnedne-1,Cluster 4,0,87.36
bblkkfah-1,Cluster 4,0,61.44
bbnjhhng-1,Cluster 4,0,133.98
bblnobob-1,Cluster 4,0,131.21
bbnbkbck-1,Cluster 4,0,35.66
bbnmkihb-1,Cluster 4,0,59.42
bbnmmdbe-1,Cluster 4,0,141.45
bbnmkmgj-1,Cluster 4,0,94.03
bbnljhhj-1,Cluster 4,0,25.38
bbnjbemm-1,Cluster 4,0,36.35
bbnjcanh-1,Cluster 4,0,88.99
bbnmebfk-1,Cluster 4,0,193.51
bbnlkgca-1,Cluster 4,0,169.88
bbneekeg-1,Cluster 4,0,95.36
bbjopbao-1,Cluster 4,0,37.15
bbllmcco-1,Cluster 4,0,25.40
bbllnljh-1,Cluster 4,0,60.41
bbjpnjag-1,Cluster 4,0,25.38
bbkaknmm-1,Cluster 4,0,15.54
bbifibin-1,Cluster 4,0,88.50
bbifcdnb-1,Cluster 4,0,72.60
bbiglfaj-1,Cluster 4,0,100.94
bblmfpao-1,Cluster 4,0,68.40
bblnfogi-1,Cluster 4,0,71.78
bblmmlog-1,Cluster 4,0,171.39
bblnnhip-1,Cluster 4,0,37.58
mbgcmbco-1,Cluster 1,0,57.88
mbgaopcj-1,Cluster 7,0,40.90
mbfnfghl-1,Cluster 3,0,21.41
mbfgldle-1,Cluster 1,0,37.82
bbihkpmc-1,Cluster 4,0,122.80
mbfibkej-1,Cluster 4,0,43.00
bbiilojb-1,Cluster 4,0,169.88
bbikhaph-1,Cluster 4,0,136.44
bbiicfdm-1,Cluster 4,0,75.45
bbiibpnl-1,Cluster 4,0,20.65
bbijdbjn-1,Cluster 4,0,26.28
bbjacoic-1,Cluster 4,0,78.85
bbiojcma-1,Cluster 4,0,37.35
mbficfhi-1,Cluster 4,0,46.64
bbjabimm-1,Cluster 4,0,60.82
maojbmca-1,Cluster 3,0,20.57
maoeiegi-1,Cluster 5,0,56.48
maoajhnn-1,Cluster 1,0,56.06
maobdahj-1,Cluster 1,0,64.11
maoagbjb-1,Cluster 3,0,44.06
maobakid-1,Cluster 5,0,61.10
mcglniec-1,Cluster 3,0,11.59
mbfkgkcj-1,Cluster 1,0,70.25
mbfklijd-1,Cluster 4,0,76.70
babmboli-1,Cluster 4,0,82.85
maobcnba-1,Cluster 3,0,27.21
mbgclpck-1,Cluster 7,0,41.90
mbgapika-1,Cluster 3,0,12.34
mbfmiloe-1,Cluster 4,0,75.81
mbgencno-1,Cluster 5,0,69.16
mbfnolkj-1,Cluster 4,0,100.90
bbioijlj-1,Cluster 4,0,37.58
mbgdooak-1,Cluster 6,0,39.30
bbicigkn-1,Cluster 4,0,106.88
mbgdigaa-1,Cluster 1,0,44.99
mbfbfihl-1,Cluster 7,0,60.06
bbicgooc-1,Cluster 4,0,126.30
mbfbokbf-1,Cluster 3,0,30.40
mbgdkeah-1,Cluster 1,0,56.16
bbjalflj-1,Cluster 4,0,161.57
bbicjcpo-1,Cluster 4,0,19.37
mbgeiamh-1,Cluster 1,0,28.69
mcgfoico-1,Cluster 1,0,18.23
maokfhla-1,Cluster 6,0,97.11
maojbded-1,Cluster 3,0,19.49
mcgfnnde-1,Cluster 3,0,69.13
manoidnk-1,Cluster 3,0,76.78
mcgofkpe-1,Cluster 7,0,42.86
mchaanbd-1,Cluster 7,0,21.66
mbgfkhik-1,Cluster 1,0,89.99
manokejk-1,Cluster 3,0,29.74
babnknfc-1,Cluster 1,0,56.38
mcgpiagj-1,Cluster 3,0,50.36
mbgdffae-1,Cluster 1,0,15.50
apcofklc-1,Cluster 4,0,50.17
aoajfppl-1,Cluster 4,0,110.97
madpmjbc-1,Cluster 1,0,43.13
mafieopd-1,Cluster 3,0,37.79
madcgjoe-1,Cluster 3,0,66.97
madepfij-1,Cluster 6,0,26.04
madhecbn-1,Cluster 1,0,14.24
madhcdgm-1,Cluster 7,0,56.15
madccibd-1,Cluster 3,0,28.75
madheebn-1,Cluster 3,0,29.06
madcmklg-1,Cluster 3,0,31.59
madelchg-1,Cluster 3,0,38.94
lpgeciig-1,Cluster 5,0,47.88
madgccbk-1,Cluster 1,0,28.86
madgepaf-1,Cluster 3,0,25.01
lpkiblgc-1,Cluster 3,0,34.46
lpkihfnm-1,Cluster 3,0,77.11
lpkiimmg-1,Cluster 3,0,17.96
lpgdmich-1,Cluster 3,0,91.34
mafgcfmp-1,Cluster 3,0,25.73
apgoicgb-1,Cluster 4,0,117.82
maflamdm-1,Cluster 4,0,28.51
maafgnmh-1,Cluster 3,0,38.13
mafkehac-1,Cluster 3,0,55.60
maahbjam-1,Cluster 3,0,33.77
maacdfbl-1,Cluster 3,0,33.47
maadhkpn-1,Cluster 6,0,81.96
mafmfhai-1,Cluster 3,0,22.32
maadhmjl-1,Cluster 6,0,34.41
maafcjao-1,Cluster 3,0,18.96
maafpfok-1,Cluster 3,0,48.83
maadgnij-1,Cluster 3,0,85.94
madefnna-1,Cluster 3,0,22.15
madnjfkk-1,Cluster 4,0,62.99
madklhpd-1,Cluster 3,0,38.84
madekgnk-1,Cluster 3,0,50.26
apcfiimd-1,Cluster 1,0,31.29
lpojlapj-1,Cluster 1,0,80.62
lpkflobd-1,Cluster 5,0,47.83
madojmnh-1,Cluster 4,0,48.54
madkodno-1,Cluster 3,0,36.14
lpkidied-1,Cluster 5,0,39.58
lpkheghi-1,Cluster 1,0,41.90
lpoobami-1,Cluster 7,0,41.76
lpopfkdi-1,Cluster 7,0,38.67
lpkfnncd-1,Cluster 1,0,5.17
maaifjha-1,Cluster 5,0,60.27
madpehoc-1,Cluster 3,0,44.00
mafldhem-1,Cluster 3,0,84.42
mafigalk-1,Cluster 5,0,102.02
maagjkkp-1,Cluster 5,0,112.15
maacalbg-1,Cluster 3,0,15.83
madoonhb-1,Cluster 3,0,25.79
maacmcid-1,Cluster 3,0,23.60
madpbnhg-1,Cluster 3,0,21.15
maahdcpa-1,Cluster 5,0,62.59
maacjama-1,Cluster 5,0,84.14
madnbhcf-1,Cluster 3,0,24.63
madmmoli-1,Cluster 6,0,31.75
malgigoh-1,Cluster 3,0,66.08
majlgoff-1,Cluster 4,0,83.75
majjlmdi-1,Cluster 4,0,123.91
maleohok-1,Cluster 4,0,55.84
apcbagnf-1,Cluster 1,0,81.26
mabjjcnd-1,Cluster 6,0,49.09
macdnlao-1,Cluster 6,0,232.07
mafhkhkk-1,Cluster 4,0,45.98
mabiobmf-1,Cluster 3,0,118.16
mafkbdek-1,Cluster 3,0,43.49
majhdbhc-1,Cluster 4,0,41.97
mabkfnbi-1,Cluster 4,0,45.64
mafkbcom-1,Cluster 3,0,12.18
mafkedba-1,Cluster 4,0,84.43
apccdhca-1,Cluster 4,0,24.73
majhgknl-1,Cluster 6,0,121.58
majefmln-1,Cluster 5,0,54.39
malmiedk-1,Cluster 3,0,69.28
malhhpeo-1,Cluster 6,0,70.12
anjlgnih-1,Cluster 4,0,122.72
majgmgal-1,Cluster 3,0,110.83
majhgkaa-1,Cluster 1,0,26.13
mainnljj-1,Cluster 3,0,19.90
malhhfhl-1,Cluster 3,0,78.84
maiopkeh-1,Cluster 3,0,132.41
majbnnci-1,Cluster 4,0,62.36
majiocfj-1,Cluster 6,0,52.48
malbkkie-1,Cluster 6,0,110.51
malihokc-1,Cluster 1,0,49.03
malndcim-1,Cluster 3,0,73.88
makmmikh-1,Cluster 3,0,22.72
malncign-1,Cluster 1,0,33.89
maklgldk-1,Cluster 3,0,67.08
malefnhc-1,Cluster 3,0,96.27
maleopjo-1,Cluster 3,0,72.72
magbbefn-1,Cluster 3,0,71.23
maklikoc-1,Cluster 5,0,83.99
magbhpok-1,Cluster 3,0,127.75
mafjkjnh-1,Cluster 3,0,59.64
malepdjb-1,Cluster 3,0,65.91
makpaipi-1,Cluster 3,0,54.46
mafkafjo-1,Cluster 3,0,77.79
anphiagh-1,Cluster 4,0,119.67
hljjphmk-1,Cluster 4,0,185.62
anpjogcl-1,Cluster 4,0,66.28
anpkjclp-1,Cluster 4,0,18.05
anpipfne-1,Cluster 4,0,133.87
anpggbom-1,Cluster 4,0,90.08
anponlfd-1,Cluster 4,0,38.76
anpomjpm-1,Cluster 4,0,43.58
anpjedbh-1,Cluster 4,0,167.59
malilimi-1,Cluster 4,0,53.28
malhmamo-1,Cluster 4,0,40.29
maligjoo-1,Cluster 6,0,50.55
mafokhcb-1,Cluster 3,0,57.54
machdagg-1,Cluster 3,0,27.83
madnigac-1,Cluster 4,0,149.30
madimndl-1,Cluster 3,0,40.87
madoocdp-1,Cluster 4,0,38.67
madkflnc-1,Cluster 1,0,36.64
madnlgcc-1,Cluster 1,0,47.03
madjdjfh-1,Cluster 4,0,58.95
madjofob-1,Cluster 1,0,18.00
madkajie-1,Cluster 1,0,53.83
machcgjg-1,Cluster 3,0,32.46
madhmloa-1,Cluster 3,0,44.55
lpolhnpm-1,Cluster 3,0,42.52
lpojnpdo-1,Cluster 1,0,19.02
apdfeahp-1,Cluster 1,0,67.29
lppbbgli-1,Cluster 6,0,39.75
mafmfddg-1,Cluster 3,0,37.80
maeofgcc-1,Cluster 7,0,82.12
ohjcjolf-1,Cluster 4,0,97.53
maekleee-1,Cluster 4,0,90.97
maenpegh-1,Cluster 3,0,21.67
maeoblkh-1,Cluster 4,0,100.48
maejngle-1,Cluster 1,0,34.79
apdffkid-1,Cluster 4,0,95.73
macidkfg-1,Cluster 4,0,117.77
madmlnka-1,Cluster 6,0,38.58
madmdhkk-1,Cluster 3,0,30.85
madpjpdd-1,Cluster 3,0,28.00
maejekff-1,Cluster 4,0,45.96
maekakak-1,Cluster 1,0,58.37
apdiblke-1,Cluster 1,0,65.67
macifaeo-1,Cluster 4,0,80.57
macidecj-1,Cluster 4,0,41.37
apdhphek-1,Cluster 4,0,44.18
apdhfddg-1,Cluster 4,0,138.05
apdgijnn-1,Cluster 4,0,87.80
apdhlnpe-1,Cluster 4,0,140.50
apdfeaha-1,Cluster 4,0,96.39
macioffk-1,Cluster 4,0,52.50
machpimc-1,Cluster 4,0,85.53
macgjhgf-1,Cluster 4,0,27.88
machkplm-1,Cluster 4,0,68.09
lpolkggi-1,Cluster 1,0,16.87
apdbnnlf-1,Cluster 4,0,62.52
apghnaie-1,Cluster 4,0,45.76
apdagmfi-1,Cluster 4,0,54.64
apdbajlp-1,Cluster 4,0,125.51
apdcmlec-1,Cluster 4,0,101.87
apdijagl-1,Cluster 4,0,106.66
apdikibk-1,Cluster 4,0,85.04
apdimhdn-1,Cluster 4,0,23.34
apdjilod-1,Cluster 4,0,38.09
apdicgjj-1,Cluster 4,0,68.29
apghbigf-1,Cluster 4,0,110.12
apdbklhk-1,Cluster 4,0,123.52
maekjeii-1,Cluster 6,0,73.05
anpmihnk-1,Cluster 4,0,74.10
makldgml-1,Cluster 3,0,46.93
majmgljp-1,Cluster 3,0,62.50
majooleo-1,Cluster 5,0,119.62
majokfjo-1,Cluster 3,0,32.89
majonbhp-1,Cluster 3,0,30.97
makaolbd-1,Cluster 1,0,25.94
makbgonh-1,Cluster 1,0,43.93
majopngo-1,Cluster 4,0,70.80
majpanfk-1,Cluster 4,0,74.38
apghbjlh-1,Cluster 4,0,39.46
mafohapn-1,Cluster 4,0,98.07
mafjjcol-1,Cluster 4,0,45.20
apghjjca-1,Cluster 4,0,58.83
majpppdm-1,Cluster 1,0,37.90
makkgabg-1,Cluster 4,0,40.85
malncekd-1,Cluster 4,0,49.19
anpnccdb-1,Cluster 4,0,132.62
aoafmpla-1,Cluster 4,0,134.96
anplhnai-1,Cluster 4,0,102.67
anpopfab-1,Cluster 4,0,93.65
aoaechik-1,Cluster 4,0,73.57
makkdkig-1,Cluster 4,0,31.91
malnjglk-1,Cluster 4,0,48.51
anpmdmil-1,Cluster 4,0,105.00
aoagdgjj-1,Cluster 4,0,31.29
makkpejp-1,Cluster 1,0,22.15
majmnkdb-1,Cluster 3,0,42.52
anpmikhg-1,Cluster 4,0,105.27
apdcdjge-1,Cluster 4,0,79.26
majoffgf-1,Cluster 1,0,45.34
makdaekc-1,Cluster 3,0,50.13
majmfnhb-1,Cluster 4,0,158.91
majlpabg-1,Cluster 3,0,23.48
makeiimj-1,Cluster 5,0,60.61
ohjdblfj-1,Cluster 3,0,13.02
makdnmcf-1,Cluster 3,0,32.01
makckege-1,Cluster 3,0,26.91
makegdbn-1,Cluster 5,0,50.98
apdboidb-1,Cluster 4,0,131.21
apdbogdn-1,Cluster 4,0,77.91
anpledim-1,Cluster 4,0,103.61
aoakmpkp-1,Cluster 4,0,78.30
makfnhop-1,Cluster 4,0,33.97
aoacmbhp-1,Cluster 4,0,22.83
