cell_id,Tile,Clone
joaebblg-1,116_plate4_11D_,102_0_102
joaebhcc-1,116_plate4_11D_,102_0_102
joaecjnm-1,116_plate4_11D_,102_0_102
joaedbdk-1,116_plate4_11D_,102_0_102
joakcdeh-1,116_plate4_11D_,102_0_102
joakndbo-1,116_plate4_11D_,102_0_102
joalcllm-1,116_plate4_11D_,102_0_102
jobahmih-1,116_plate4_11D_,102_0_102
jobaoafg-1,116_plate4_11D_,102_0_102
jobaocfp-1,116_plate4_11D_,102_0_102
jobapfnj-1,116_plate4_11D_,102_0_102
jobbbbeh-1,116_plate4_11D_,102_0_102
jobbhjic-1,116_plate4_11D_,102_0_102
jobbicbh-1,116_plate4_11D_,102_0_102
jobbkpaf-1,116_plate4_11D_,102_0_102
jobbomnh-1,116_plate4_11D_,102_0_102
jobbomop-1,116_plate4_11D_,102_0_102
jobcejlf-1,116_plate4_11D_,102_0_102
jobcfini-1,116_plate4_11D_,102_0_102
jobcfoii-1,116_plate4_11D_,102_0_102
jobcjfji-1,116_plate4_11D_,102_0_102
jobckomh-1,116_plate4_11D_,102_0_102
jobckoph-1,116_plate4_11D_,102_0_102
jobclejc-1,116_plate4_11D_,102_0_102
jobcpfan-1,116_plate4_11D_,102_0_102
jobdahnf-1,116_plate4_11D_,102_0_102
jobdbjbj-1,116_plate4_11D_,102_0_102
jobdbjij-1,116_plate4_11D_,102_0_102
jobdhpoe-1,116_plate4_11D_,102_0_102
jobdifdn-1,116_plate4_11D_,102_0_102
jobdikha-1,116_plate4_11D_,102_0_102
jobdimpf-1,116_plate4_11D_,102_0_102
jobdknkb-1,116_plate4_11D_,102_0_102
jobdpeep-1,116_plate4_11D_,102_0_102
jobdpncd-1,116_plate4_11D_,102_0_102
jobeboia-1,116_plate4_11D_,102_0_102
jobeccmh-1,116_plate4_11D_,102_0_102
jobeelho-1,116_plate4_11D_,102_0_102
jobeeooc-1,116_plate4_11D_,102_0_102
jobeklhp-1,116_plate4_11D_,102_0_102
jobeknfc-1,116_plate4_11D_,102_0_102
jobfbdjj-1,116_plate4_11D_,102_0_102
jobfeljd-1,116_plate4_11D_,102_0_102
jobfikhp-1,116_plate4_11D_,102_0_102
jobfjakf-1,116_plate4_11D_,102_0_102
jobfnbcp-1,116_plate4_11D_,102_0_102
jobgbbjb-1,116_plate4_11D_,102_0_102
jobgbinl-1,116_plate4_11D_,102_0_102
jobglcda-1,116_plate4_11D_,102_0_102
jobgndlf-1,116_plate4_11D_,102_0_102
jobgpaej-1,116_plate4_11D_,102_0_102
jobhahea-1,116_plate4_11D_,102_0_102
jobhblfh-1,116_plate4_11D_,102_0_102
jobhcjjj-1,116_plate4_11D_,102_0_102
jobhcomn-1,116_plate4_11D_,102_0_102
jobhfgin-1,116_plate4_11D_,102_0_102
jobhjbpj-1,116_plate4_11D_,102_0_102
jobhjnia-1,116_plate4_11D_,102_0_102
jobjgdam-1,116_plate4_11D_,102_0_102
jobkplgc-1,116_plate4_11D_,102_0_102
jobmbbpl-1,116_plate4_11D_,102_0_102
jobmcnkk-1,116_plate4_11D_,102_0_102
jobmekci-1,116_plate4_11D_,102_0_102
jobmeofi-1,116_plate4_11D_,102_0_102
jobmghpl-1,116_plate4_11D_,102_0_102
jobmhhgl-1,116_plate4_11D_,102_0_102
jobmocfb-1,116_plate4_11D_,102_0_102
jobmpmna-1,116_plate4_11D_,102_0_102
jobnhlch-1,116_plate4_11D_,102_0_102
jobnjogb-1,116_plate4_11D_,102_0_102
jobnmeme-1,116_plate4_11D_,102_0_102
jobnpjgk-1,116_plate4_11D_,102_0_102
jobppbgm-1,116_plate4_11D_,102_0_102
jocahfei-1,116_plate4_11D_,102_0_102
jocaijlm-1,116_plate4_11D_,102_0_102
joccphca-1,116_plate4_11D_,102_0_102
jocdadbp-1,116_plate4_11D_,102_0_102
jocdkngb-1,116_plate4_11D_,102_0_102
jocdnblg-1,116_plate4_11D_,102_0_102
jocebman-1,116_plate4_11D_,102_0_102
jocebndd-1,116_plate4_11D_,102_0_102
jocecdfg-1,116_plate4_11D_,102_0_102
joceddik-1,116_plate4_11D_,102_0_102
jocedobc-1,116_plate4_11D_,102_0_102
joceledd-1,116_plate4_11D_,102_0_102
jochlnil-1,116_plate4_11D_,102_0_102
jofpnnbf-1,116_plate4_11D_,102_0_102
jogbblki-1,116_plate4_11D_,102_0_102
jogmdgkp-1,116_plate4_11D_,102_0_102
jogmfooa-1,116_plate4_11D_,102_0_102
jogmkgfk-1,116_plate4_11D_,102_0_102
jogncmgo-1,116_plate4_11D_,102_0_102
jogndabh-1,116_plate4_11D_,102_0_102
jognohgl-1,116_plate4_11D_,102_0_102
jognpino-1,116_plate4_11D_,102_0_102
jogoambo-1,116_plate4_11D_,102_0_102
jogodnnj-1,116_plate4_11D_,102_0_102
jogoflcn-1,116_plate4_11D_,102_0_102
jogpaepl-1,116_plate4_11D_,102_0_102
jogpdgch-1,116_plate4_11D_,102_0_102
jogpjbio-1,116_plate4_11D_,102_0_102
nffdijkf-1,116_plate4_11D_,102_0_102
nffdioca-1,116_plate4_11D_,102_0_102
nffdiocn-1,116_plate4_11D_,102_0_102
nffdkpam-1,116_plate4_11D_,102_0_102
nffdlloh-1,116_plate4_11D_,102_0_102
nffefccp-1,116_plate4_11D_,102_0_102
nffeklpo-1,116_plate4_11D_,102_0_102
nffelcne-1,116_plate4_11D_,102_0_102
nfffbjpb-1,116_plate4_11D_,102_0_102
nfffcmdm-1,116_plate4_11D_,102_0_102
ogpkagen-1,116_plate4_11D_,102_0_102
ogpkjkma-1,116_plate4_11D_,102_0_102
ogplhhlm-1,116_plate4_11D_,102_0_102
ogpmcnhl-1,116_plate4_11D_,102_0_102
ogpmkfjc-1,116_plate4_11D_,102_0_102
ogpmnogj-1,116_plate4_11D_,102_0_102
ogpnmipe-1,116_plate4_11D_,102_0_102
ogpnpdeg-1,116_plate4_11D_,102_0_102
ogpohokg-1,116_plate4_11D_,102_0_102
ohaaaffp-1,116_plate4_11D_,102_0_102
cfmmdhal-1,117_plate4_3E_,102_0_102
cfmmhgig-1,117_plate4_3E_,102_0_102
cfmnahle-1,117_plate4_3E_,102_0_102
cfmoffej-1,117_plate4_3E_,102_0_102
cfolpllg-1,117_plate4_3E_,102_0_102
cfomekdh-1,117_plate4_3E_,102_0_102
cfonfjme-1,117_plate4_3E_,102_0_102
cfongjac-1,117_plate4_3E_,102_0_102
cfongplb-1,117_plate4_3E_,102_0_102
cfonjokk-1,117_plate4_3E_,102_0_102
cfonldmc-1,117_plate4_3E_,102_0_102
cfoofgio-1,117_plate4_3E_,102_0_102
cfoohgfh-1,117_plate4_3E_,102_0_102
cfookchl-1,117_plate4_3E_,102_0_102
cfookehb-1,117_plate4_3E_,102_0_102
cfopgdlg-1,117_plate4_3E_,102_0_102
cfpababo-1,117_plate4_3E_,102_0_102
cfpabkhj-1,117_plate4_3E_,102_0_102
cfpcdonn-1,117_plate4_3E_,102_0_102
cfpdenfb-1,117_plate4_3E_,102_0_102
cfpdjfpj-1,117_plate4_3E_,102_0_102
cfpdpnhp-1,117_plate4_3E_,102_0_102
cfpiemnk-1,117_plate4_3E_,102_0_102
cfpilgcj-1,117_plate4_3E_,102_0_102
cfpioggh-1,117_plate4_3E_,102_0_102
cfpjaald-1,117_plate4_3E_,102_0_102
cfpjkacm-1,117_plate4_3E_,102_0_102
cfpjmjjh-1,117_plate4_3E_,102_0_102
cfpjnnnb-1,117_plate4_3E_,102_0_102
cfpkefjj-1,117_plate4_3E_,102_0_102
cfpkenga-1,117_plate4_3E_,102_0_102
cfpkgmap-1,117_plate4_3E_,102_0_102
cfpkoogi-1,117_plate4_3E_,102_0_102
cfplclcl-1,117_plate4_3E_,102_0_102
cfpldknf-1,117_plate4_3E_,102_0_102
cfpllmhj-1,117_plate4_3E_,102_0_102
cfplloef-1,117_plate4_3E_,102_0_102
cfpmifif-1,117_plate4_3E_,102_0_102
cfpmmlpn-1,117_plate4_3E_,102_0_102
cfpmnpjl-1,117_plate4_3E_,102_0_102
cfpmofmj-1,117_plate4_3E_,102_0_102
cfpncbpn-1,117_plate4_3E_,102_0_102
cfpncnib-1,117_plate4_3E_,102_0_102
cfpnffoc-1,117_plate4_3E_,102_0_102
cfpnjial-1,117_plate4_3E_,102_0_102
cfpnkklc-1,117_plate4_3E_,102_0_102
cfpnmmjg-1,117_plate4_3E_,102_0_102
cfpnoelp-1,117_plate4_3E_,102_0_102
cfpnofhi-1,117_plate4_3E_,102_0_102
cfpogbgo-1,117_plate4_3E_,102_0_102
cfpogmfe-1,117_plate4_3E_,102_0_102
cfpohfjm-1,117_plate4_3E_,102_0_102
cfpoklhm-1,117_plate4_3E_,102_0_102
cfpomeod-1,117_plate4_3E_,102_0_102
cfponcnm-1,117_plate4_3E_,102_0_102
cfppheoo-1,117_plate4_3E_,102_0_102
cgaaagbi-1,117_plate4_3E_,102_0_102
cgaahhmf-1,117_plate4_3E_,102_0_102
cgaajjkl-1,117_plate4_3E_,102_0_102
cgaanbom-1,117_plate4_3E_,102_0_102
cgaancbk-1,117_plate4_3E_,102_0_102
cgaanhpc-1,117_plate4_3E_,102_0_102
cgaapejb-1,117_plate4_3E_,102_0_102
cgabajbh-1,117_plate4_3E_,102_0_102
cgabdbeo-1,117_plate4_3E_,102_0_102
cgabgfii-1,117_plate4_3E_,102_0_102
cgabkpgj-1,117_plate4_3E_,102_0_102
cgabogbk-1,117_plate4_3E_,102_0_102
cgacajbl-1,117_plate4_3E_,102_0_102
cgacckoe-1,117_plate4_3E_,102_0_102
cgacgmbc-1,117_plate4_3E_,102_0_102
cgacmnie-1,117_plate4_3E_,102_0_102
cgadblfc-1,117_plate4_3E_,102_0_102
cgaddecc-1,117_plate4_3E_,102_0_102
cgademnm-1,117_plate4_3E_,102_0_102
cgafmaeh-1,117_plate4_3E_,102_0_102
cgafoned-1,117_plate4_3E_,102_0_102
cgagehfe-1,117_plate4_3E_,102_0_102
cgaggnon-1,117_plate4_3E_,102_0_102
cgahadii-1,117_plate4_3E_,102_0_102
cgahcgdf-1,117_plate4_3E_,102_0_102
cgahdohn-1,117_plate4_3E_,102_0_102
cgahhmfm-1,117_plate4_3E_,102_0_102
cgaicack-1,117_plate4_3E_,102_0_102
cgaifdbo-1,117_plate4_3E_,102_0_102
cgaiglgb-1,117_plate4_3E_,102_0_102
cgaimgad-1,117_plate4_3E_,102_0_102
cgainfgj-1,117_plate4_3E_,102_0_102
cgaingfk-1,117_plate4_3E_,102_0_102
cgainofd-1,117_plate4_3E_,102_0_102
cgaipejn-1,117_plate4_3E_,102_0_102
cgajgpcl-1,117_plate4_3E_,102_0_102
cgajhpge-1,117_plate4_3E_,102_0_102
cgajkecp-1,117_plate4_3E_,102_0_102
cgajlmli-1,117_plate4_3E_,102_0_102
cgajmded-1,117_plate4_3E_,102_0_102
cgajmkej-1,117_plate4_3E_,102_0_102
cgajnghl-1,117_plate4_3E_,102_0_102
cgajnkgf-1,117_plate4_3E_,102_0_102
cgajnpjn-1,117_plate4_3E_,102_0_102
cgakbfhc-1,117_plate4_3E_,102_0_102
cgakhkdi-1,117_plate4_3E_,102_0_102
cgakledj-1,117_plate4_3E_,102_0_102
cgalbhpb-1,117_plate4_3E_,102_0_102
cgalefbc-1,117_plate4_3E_,102_0_102
cgalfepf-1,117_plate4_3E_,102_0_102
cgalfoli-1,117_plate4_3E_,102_0_102
cgalnnin-1,117_plate4_3E_,102_0_102
cgamemdc-1,117_plate4_3E_,102_0_102
cgamfoel-1,117_plate4_3E_,102_0_102
cgamjiil-1,117_plate4_3E_,102_0_102
cganaooa-1,117_plate4_3E_,102_0_102
cgandpkd-1,117_plate4_3E_,102_0_102
cganhafi-1,117_plate4_3E_,102_0_102
cganhijl-1,117_plate4_3E_,102_0_102
cganiilf-1,117_plate4_3E_,102_0_102
cganlmpc-1,117_plate4_3E_,102_0_102
cganolgf-1,117_plate4_3E_,102_0_102
cganplfb-1,117_plate4_3E_,102_0_102
cgapaehg-1,117_plate4_3E_,102_0_102
cgapcaje-1,117_plate4_3E_,102_0_102
cgapjcfc-1,117_plate4_3E_,102_0_102
cgapjjmh-1,117_plate4_3E_,102_0_102
cgapkahm-1,117_plate4_3E_,102_0_102
cgapknkp-1,117_plate4_3E_,102_0_102
cgaplbmo-1,117_plate4_3E_,102_0_102
cgaplgfe-1,117_plate4_3E_,102_0_102
cgappogp-1,117_plate4_3E_,102_0_102
cgbaaiij-1,117_plate4_3E_,102_0_102
cgbaanfd-1,117_plate4_3E_,102_0_102
cgbaejej-1,117_plate4_3E_,102_0_102
cgbaepia-1,117_plate4_3E_,102_0_102
cgbafhok-1,117_plate4_3E_,102_0_102
cgbagbah-1,117_plate4_3E_,102_0_102
cgbahaaj-1,117_plate4_3E_,102_0_102
cgbaifjp-1,117_plate4_3E_,102_0_102
cgbapjaa-1,117_plate4_3E_,102_0_102
cgbbcfaf-1,117_plate4_3E_,102_0_102
cgbblkmf-1,117_plate4_3E_,102_0_102
cgbbllok-1,117_plate4_3E_,102_0_102
cgbbmldj-1,117_plate4_3E_,102_0_102
cgbbopli-1,117_plate4_3E_,102_0_102
cgbcnnca-1,117_plate4_3E_,102_0_102
cgbcnpfp-1,117_plate4_3E_,102_0_102
cgbcoldc-1,117_plate4_3E_,102_0_102
cgbdfmbj-1,117_plate4_3E_,102_0_102
cgbdhcme-1,117_plate4_3E_,102_0_102
cgbdjeag-1,117_plate4_3E_,102_0_102
cgbdmfjj-1,117_plate4_3E_,102_0_102
cgbdofck-1,117_plate4_3E_,102_0_102
cgbdofjj-1,117_plate4_3E_,102_0_102
cgbecjje-1,117_plate4_3E_,102_0_102
cgbedcmh-1,117_plate4_3E_,102_0_102
cgbeenic-1,117_plate4_3E_,102_0_102
cgbefabo-1,117_plate4_3E_,102_0_102
cgbefdcg-1,117_plate4_3E_,102_0_102
cgbehhep-1,117_plate4_3E_,102_0_102
cgbeljbg-1,117_plate4_3E_,102_0_102
cgbemcbg-1,117_plate4_3E_,102_0_102
cgbemopj-1,117_plate4_3E_,102_0_102
cgbennhh-1,117_plate4_3E_,102_0_102
cgbfacii-1,117_plate4_3E_,102_0_102
cgbfdbol-1,117_plate4_3E_,102_0_102
cgbffllk-1,117_plate4_3E_,102_0_102
cgbfjfcp-1,117_plate4_3E_,102_0_102
cgbfnffk-1,117_plate4_3E_,102_0_102
cgbfpepe-1,117_plate4_3E_,102_0_102
cgbfphga-1,117_plate4_3E_,102_0_102
cgbghcfn-1,117_plate4_3E_,102_0_102
cgbghgod-1,117_plate4_3E_,102_0_102
cgbghkpa-1,117_plate4_3E_,102_0_102
cgbglenh-1,117_plate4_3E_,102_0_102
cgbhamla-1,117_plate4_3E_,102_0_102
cgbhbpjp-1,117_plate4_3E_,102_0_102
cgbhfbbd-1,117_plate4_3E_,102_0_102
cgbhfjfh-1,117_plate4_3E_,102_0_102
cgbhohpc-1,117_plate4_3E_,102_0_102
cgbiapni-1,117_plate4_3E_,102_0_102
cgbihiel-1,117_plate4_3E_,102_0_102
cgbihljl-1,117_plate4_3E_,102_0_102
cgbiplfo-1,117_plate4_3E_,102_0_102
cgbjagch-1,117_plate4_3E_,102_0_102
cgbjbcpg-1,117_plate4_3E_,102_0_102
cgbjfiie-1,117_plate4_3E_,102_0_102
cgbmchcc-1,117_plate4_3E_,102_0_102
cgbmcpep-1,117_plate4_3E_,102_0_102
cgbmdibl-1,117_plate4_3E_,102_0_102
cgbmdilb-1,117_plate4_3E_,102_0_102
cgbmjkpk-1,117_plate4_3E_,102_0_102
cgbmmjdp-1,117_plate4_3E_,102_0_102
cgbmocgp-1,117_plate4_3E_,102_0_102
cgbndjle-1,117_plate4_3E_,102_0_102
cgbndjmn-1,117_plate4_3E_,102_0_102
cgbnfjfp-1,117_plate4_3E_,102_0_102
cgbngiin-1,117_plate4_3E_,102_0_102
cgbniban-1,117_plate4_3E_,102_0_102
cgbnjjha-1,117_plate4_3E_,102_0_102
cgbnjjmn-1,117_plate4_3E_,102_0_102
cgbnjoka-1,117_plate4_3E_,102_0_102
cgbnlkbo-1,117_plate4_3E_,102_0_102
cgbnnaeh-1,117_plate4_3E_,102_0_102
cgbnnjja-1,117_plate4_3E_,102_0_102
cgbnpkin-1,117_plate4_3E_,102_0_102
cgbohjgh-1,117_plate4_3E_,102_0_102
cgbojcio-1,117_plate4_3E_,102_0_102
cgcaekkn-1,117_plate4_3E_,102_0_102
cgcafpga-1,117_plate4_3E_,102_0_102
cgcafpgi-1,117_plate4_3E_,102_0_102
cgcafpof-1,117_plate4_3E_,102_0_102
cgcagcal-1,117_plate4_3E_,102_0_102
cgcanafj-1,117_plate4_3E_,102_0_102
cgcannpe-1,117_plate4_3E_,102_0_102
cgcaoooj-1,117_plate4_3E_,102_0_102
cgcaopoa-1,117_plate4_3E_,102_0_102
cgcapegh-1,117_plate4_3E_,102_0_102
cgcapfem-1,117_plate4_3E_,102_0_102
cgcbbfph-1,117_plate4_3E_,102_0_102
cgcbddgn-1,117_plate4_3E_,102_0_102
cgcbjang-1,117_plate4_3E_,102_0_102
cgcbkfgc-1,117_plate4_3E_,102_0_102
cgcbkppc-1,117_plate4_3E_,102_0_102
cgcbphdl-1,117_plate4_3E_,102_0_102
cgccecbc-1,117_plate4_3E_,102_0_102
cgcdabbe-1,117_plate4_3E_,102_0_102
cgcdadno-1,117_plate4_3E_,102_0_102
cgcdajmc-1,117_plate4_3E_,102_0_102
cgcdbcph-1,117_plate4_3E_,102_0_102
cgcdcack-1,117_plate4_3E_,102_0_102
cgcdenje-1,117_plate4_3E_,102_0_102
cgcdjoga-1,117_plate4_3E_,102_0_102
cgcdkmcl-1,117_plate4_3E_,102_0_102
cgcdmepc-1,117_plate4_3E_,102_0_102
cgcdmgfl-1,117_plate4_3E_,102_0_102
cgcdokkc-1,117_plate4_3E_,102_0_102
cgceddmm-1,117_plate4_3E_,102_0_102
cgcegcjl-1,117_plate4_3E_,102_0_102
cgceglmo-1,117_plate4_3E_,102_0_102
cgceimfj-1,117_plate4_3E_,102_0_102
cgcejefi-1,117_plate4_3E_,102_0_102
cgcelfla-1,117_plate4_3E_,102_0_102
cgcellko-1,117_plate4_3E_,102_0_102
cgcemfoj-1,117_plate4_3E_,102_0_102
cgcepdbn-1,117_plate4_3E_,102_0_102
cgcfadii-1,117_plate4_3E_,102_0_102
cgcfdolc-1,117_plate4_3E_,102_0_102
cgcfeckk-1,117_plate4_3E_,102_0_102
cgcfgaml-1,117_plate4_3E_,102_0_102
cgcfgkmp-1,117_plate4_3E_,102_0_102
cgchebpm-1,117_plate4_3E_,102_0_102
cgchjbgo-1,117_plate4_3E_,102_0_102
cgchnimh-1,117_plate4_3E_,102_0_102
cgchoihg-1,117_plate4_3E_,102_0_102
cgcibpbh-1,117_plate4_3E_,102_0_102
cgcicffi-1,117_plate4_3E_,102_0_102
cgcichgd-1,117_plate4_3E_,102_0_102
cgcifaii-1,117_plate4_3E_,102_0_102
cgcifhjm-1,117_plate4_3E_,102_0_102
cgciimlg-1,117_plate4_3E_,102_0_102
cgciinde-1,117_plate4_3E_,102_0_102
cgcimcbf-1,117_plate4_3E_,102_0_102
cgcimgif-1,117_plate4_3E_,102_0_102
cgcinhgp-1,117_plate4_3E_,102_0_102
cgcipgll-1,117_plate4_3E_,102_0_102
cgcjahci-1,117_plate4_3E_,102_0_102
cgcjddid-1,117_plate4_3E_,102_0_102
cgcjidon-1,117_plate4_3E_,102_0_102
cgcjjied-1,117_plate4_3E_,102_0_102
cgcjlamm-1,117_plate4_3E_,102_0_102
cgcjlhdn-1,117_plate4_3E_,102_0_102
cgckbpje-1,117_plate4_3E_,102_0_102
cgckeend-1,117_plate4_3E_,102_0_102
cgclaebe-1,117_plate4_3E_,102_0_102
cgclbpbb-1,117_plate4_3E_,102_0_102
cgclgoma-1,117_plate4_3E_,102_0_102
cgcllbgf-1,117_plate4_3E_,102_0_102
cgclpecg-1,117_plate4_3E_,102_0_102
cgcmdnbn-1,117_plate4_3E_,102_0_102
cgcmfikp-1,117_plate4_3E_,102_0_102
cgcmmmac-1,117_plate4_3E_,102_0_102
cgcnanoj-1,117_plate4_3E_,102_0_102
cgcncmje-1,117_plate4_3E_,102_0_102
cgcnhbid-1,117_plate4_3E_,102_0_102
cgcnniaj-1,117_plate4_3E_,102_0_102
cgcofadm-1,117_plate4_3E_,102_0_102
cgcogjgo-1,117_plate4_3E_,102_0_102
cgcojjkd-1,117_plate4_3E_,102_0_102
cgcokfpi-1,117_plate4_3E_,102_0_102
cgcomddb-1,117_plate4_3E_,102_0_102
cgcpcafh-1,117_plate4_3E_,102_0_102
cgcpdbao-1,117_plate4_3E_,102_0_102
cgcphpam-1,117_plate4_3E_,102_0_102
cgcpnibb-1,117_plate4_3E_,102_0_102
cgdagjji-1,117_plate4_3E_,102_0_102
cgdahbfc-1,117_plate4_3E_,102_0_102
cgdakpkm-1,117_plate4_3E_,102_0_102
cgdapbci-1,117_plate4_3E_,102_0_102
cgdbbcki-1,117_plate4_3E_,102_0_102
cgdbbilk-1,117_plate4_3E_,102_0_102
cgdbdcao-1,117_plate4_3E_,102_0_102
cgdbdfmc-1,117_plate4_3E_,102_0_102
cgdbhlpj-1,117_plate4_3E_,102_0_102
cgdblobg-1,117_plate4_3E_,102_0_102
cgdbmggc-1,117_plate4_3E_,102_0_102
cgdccbok-1,117_plate4_3E_,102_0_102
cgdcknfn-1,117_plate4_3E_,102_0_102
cgdcnnbp-1,117_plate4_3E_,102_0_102
cgddbbdk-1,117_plate4_3E_,102_0_102
cgddfdaj-1,117_plate4_3E_,102_0_102
cgddidpg-1,117_plate4_3E_,102_0_102
cgddijbk-1,117_plate4_3E_,102_0_102
cgddijlf-1,117_plate4_3E_,102_0_102
cgdefjnk-1,117_plate4_3E_,102_0_102
cgdffjbf-1,117_plate4_3E_,102_0_102
cgdfhnfd-1,117_plate4_3E_,102_0_102
cgdflbjd-1,117_plate4_3E_,102_0_102
cgdgfnnf-1,117_plate4_3E_,102_0_102
cgdgijpc-1,117_plate4_3E_,102_0_102
cgdgjfcb-1,117_plate4_3E_,102_0_102
cgdglagj-1,117_plate4_3E_,102_0_102
cgdglboa-1,117_plate4_3E_,102_0_102
cgdgopof-1,117_plate4_3E_,102_0_102
cgdhbkhh-1,117_plate4_3E_,102_0_102
cgdheadc-1,117_plate4_3E_,102_0_102
cgdhmaio-1,117_plate4_3E_,102_0_102
cgdhmnlj-1,117_plate4_3E_,102_0_102
cgdhoagl-1,117_plate4_3E_,102_0_102
cgdicnnm-1,117_plate4_3E_,102_0_102
cgdimclj-1,117_plate4_3E_,102_0_102
cgdjeian-1,117_plate4_3E_,102_0_102
cgdjldfh-1,117_plate4_3E_,102_0_102
cgdjlhjn-1,117_plate4_3E_,102_0_102
cgdjnjig-1,117_plate4_3E_,102_0_102
cgdkaoma-1,117_plate4_3E_,102_0_102
cgdkcnfj-1,117_plate4_3E_,102_0_102
cgdkelfp-1,117_plate4_3E_,102_0_102
cgdkfjmf-1,117_plate4_3E_,102_0_102
cgdkhlmi-1,117_plate4_3E_,102_0_102
cgdklhjo-1,117_plate4_3E_,102_0_102
cgdkobde-1,117_plate4_3E_,102_0_102
cgdlanno-1,117_plate4_3E_,102_0_102
cgdldhjk-1,117_plate4_3E_,102_0_102
cgdlejjg-1,117_plate4_3E_,102_0_102
cgdleomg-1,117_plate4_3E_,102_0_102
cjpdaokn-1,117_plate4_3E_,102_0_102
cjpdchig-1,117_plate4_3E_,102_0_102
cjpddmck-1,117_plate4_3E_,102_0_102
cjpfoido-1,117_plate4_3E_,102_0_102
cjpggcen-1,117_plate4_3E_,102_0_102
cjpgnjlm-1,117_plate4_3E_,102_0_102
cjphimif-1,117_plate4_3E_,102_0_102
cjphjeci-1,117_plate4_3E_,102_0_102
cjphnkcn-1,117_plate4_3E_,102_0_102
cjphnnbl-1,117_plate4_3E_,102_0_102
cjphoegn-1,117_plate4_3E_,102_0_102
cjpigjnl-1,117_plate4_3E_,102_0_102
cjpikmkn-1,117_plate4_3E_,102_0_102
cjpjdihc-1,117_plate4_3E_,102_0_102
cjpjicpd-1,117_plate4_3E_,102_0_102
cjpkhoii-1,117_plate4_3E_,102_0_102
cjpklgfi-1,117_plate4_3E_,102_0_102
cjpklnjn-1,117_plate4_3E_,102_0_102
cjplagjh-1,117_plate4_3E_,102_0_102
cjplcipj-1,117_plate4_3E_,102_0_102
cjplfjik-1,117_plate4_3E_,102_0_102
cjplimfm-1,117_plate4_3E_,102_0_102
cjpmbefo-1,117_plate4_3E_,102_0_102
cjpmhbde-1,117_plate4_3E_,102_0_102
cjpmnnij-1,117_plate4_3E_,102_0_102
cjpnlgii-1,117_plate4_3E_,102_0_102
cjpnplce-1,117_plate4_3E_,102_0_102
cjpoiocb-1,117_plate4_3E_,102_0_102
cjpojmip-1,117_plate4_3E_,102_0_102
njfnoonh-1,117_plate4_3E_,102_0_102
njfofceh-1,117_plate4_3E_,102_0_102
njfoidol-1,117_plate4_3E_,102_0_102
njfojiio-1,117_plate4_3E_,102_0_102
njfoomeh-1,117_plate4_3E_,102_0_102
njfpblgp-1,117_plate4_3E_,102_0_102
njfpdhdp-1,117_plate4_3E_,102_0_102
njfpdioa-1,117_plate4_3E_,102_0_102
njfpgiak-1,117_plate4_3E_,102_0_102
njfphnnf-1,117_plate4_3E_,102_0_102
njgabdom-1,117_plate4_3E_,102_0_102
njgamfhn-1,117_plate4_3E_,102_0_102
njgampac-1,117_plate4_3E_,102_0_102
njgaojdn-1,117_plate4_3E_,102_0_102
njgaolcp-1,117_plate4_3E_,102_0_102
njgcohai-1,117_plate4_3E_,102_0_102
njgdcjai-1,117_plate4_3E_,102_0_102
njgddlid-1,117_plate4_3E_,102_0_102
njgdkncg-1,117_plate4_3E_,102_0_102
njgkpldg-1,117_plate4_3E_,102_0_102
njglcggf-1,117_plate4_3E_,102_0_102
njglcmeb-1,117_plate4_3E_,102_0_102
njgligeb-1,117_plate4_3E_,102_0_102
njgljigf-1,117_plate4_3E_,102_0_102
njgmalci-1,117_plate4_3E_,102_0_102
njgmbdjj-1,117_plate4_3E_,102_0_102
njgmbiga-1,117_plate4_3E_,102_0_102
njgmlfif-1,117_plate4_3E_,102_0_102
njgnbfgd-1,117_plate4_3E_,102_0_102
njgnddlk-1,117_plate4_3E_,102_0_102
njgnfjkc-1,117_plate4_3E_,102_0_102
njgnimpk-1,117_plate4_3E_,102_0_102
njgnklde-1,117_plate4_3E_,102_0_102
njgnljia-1,117_plate4_3E_,102_0_102
njgnoojf-1,117_plate4_3E_,102_0_102
njgoboki-1,117_plate4_3E_,102_0_102
njgopjgj-1,117_plate4_3E_,102_0_102
njgphpla-1,117_plate4_3E_,102_0_102
njgpnpfd-1,117_plate4_3E_,102_0_102
njhaadln-1,117_plate4_3E_,102_0_102
njhaaeni-1,117_plate4_3E_,102_0_102
njhaffnd-1,117_plate4_3E_,102_0_102
njhahgik-1,117_plate4_3E_,102_0_102
njhahgof-1,117_plate4_3E_,102_0_102
njhbbipf-1,117_plate4_3E_,102_0_102
njhbdapg-1,117_plate4_3E_,102_0_102
njhbhmpf-1,117_plate4_3E_,102_0_102
njhblpnk-1,117_plate4_3E_,102_0_102
njhcapco-1,117_plate4_3E_,102_0_102
njhcfdii-1,117_plate4_3E_,102_0_102
njhcfpea-1,117_plate4_3E_,102_0_102
njhcikof-1,117_plate4_3E_,102_0_102
njhclefi-1,117_plate4_3E_,102_0_102
njhcmcmh-1,117_plate4_3E_,102_0_102
njhdoaie-1,117_plate4_3E_,102_0_102
njhdonnc-1,117_plate4_3E_,102_0_102
njheelob-1,117_plate4_3E_,102_0_102
njhefjen-1,117_plate4_3E_,102_0_102
